trial	benchmark	reclaimer	reclaimer-type	params	threads	runtime	ns/op	memory_0	runtime_0	allocated_instances_0	reclaimed_instances_0	memory_1	runtime_1	allocated_instances_1	reclaimed_instances_1	memory_2	runtime_2	allocated_instances_2	reclaimed_instances_2	memory_3	runtime_3	allocated_instances_3	reclaimed_instances_3	memory_4	runtime_4	allocated_instances_4	reclaimed_instances_4	memory_5	runtime_5	allocated_instances_5	reclaimed_instances_5	memory_6	runtime_6	allocated_instances_6	reclaimed_instances_6	memory_7	runtime_7	allocated_instances_7	reclaimed_instances_7	memory_8	runtime_8	allocated_instances_8	reclaimed_instances_8	memory_9	runtime_9	allocated_instances_9	reclaimed_instances_9	memory_10	runtime_10	allocated_instances_10	reclaimed_instances_10	memory_11	runtime_11	allocated_instances_11	reclaimed_instances_11	memory_12	runtime_12	allocated_instances_12	reclaimed_instances_12	memory_13	runtime_13	allocated_instances_13	reclaimed_instances_13	memory_14	runtime_14	allocated_instances_14	reclaimed_instances_14	memory_15	runtime_15	allocated_instances_15	reclaimed_instances_15	memory_16	runtime_16	allocated_instances_16	reclaimed_instances_16	memory_17	runtime_17	allocated_instances_17	reclaimed_instances_17	memory_18	runtime_18	allocated_instances_18	reclaimed_instances_18	memory_19	runtime_19	allocated_instances_19	reclaimed_instances_19	memory_20	runtime_20	allocated_instances_20	reclaimed_instances_20	memory_21	runtime_21	allocated_instances_21	reclaimed_instances_21	memory_22	runtime_22	allocated_instances_22	reclaimed_instances_22	memory_23	runtime_23	allocated_instances_23	reclaimed_instances_23	memory_24	runtime_24	allocated_instances_24	reclaimed_instances_24	memory_25	runtime_25	allocated_instances_25	reclaimed_instances_25	memory_26	runtime_26	allocated_instances_26	reclaimed_instances_26	memory_27	runtime_27	allocated_instances_27	reclaimed_instances_27	memory_28	runtime_28	allocated_instances_28	reclaimed_instances_28	memory_29	runtime_29	allocated_instances_29	reclaimed_instances_29	memory_30	runtime_30	allocated_instances_30	reclaimed_instances_30	memory_31	runtime_31	allocated_instances_31	reclaimed_instances_31	memory_32	runtime_32	allocated_instances_32	reclaimed_instances_32	memory_33	runtime_33	allocated_instances_33	reclaimed_instances_33	memory_34	runtime_34	allocated_instances_34	reclaimed_instances_34	memory_35	runtime_35	allocated_instances_35	reclaimed_instances_35	memory_36	runtime_36	allocated_instances_36	reclaimed_instances_36	memory_37	runtime_37	allocated_instances_37	reclaimed_instances_37	memory_38	runtime_38	allocated_instances_38	reclaimed_instances_38	memory_39	runtime_39	allocated_instances_39	reclaimed_instances_39	memory_40	runtime_40	allocated_instances_40	reclaimed_instances_40	memory_41	runtime_41	allocated_instances_41	reclaimed_instances_41	memory_42	runtime_42	allocated_instances_42	reclaimed_instances_42	memory_43	runtime_43	allocated_instances_43	reclaimed_instances_43	memory_44	runtime_44	allocated_instances_44	reclaimed_instances_44	memory_45	runtime_45	allocated_instances_45	reclaimed_instances_45	memory_46	runtime_46	allocated_instances_46	reclaimed_instances_46	memory_47	runtime_47	allocated_instances_47	reclaimed_instances_47	memory_48	runtime_48	allocated_instances_48	reclaimed_instances_48	memory_49	runtime_49	allocated_instances_49	reclaimed_instances_49
3	queue	NEBR	N3emr15new_epoch_basedILm100EEE	elements: 10	160	8000	1391420.767591	11014144	16111	1051734	1041848	11014144	16274	1065987	1054676	11014144	16438	1077125	1070262	11014144	16603	1087666	1080498	11014144	16767	1098335	1091478	11014144	16931	1108739	1100154	11014144	17095	1119446	1112052	11014144	17259	1129803	1120759	11014144	17423	1140240	1131115	11014144	17587	1150564	1142743	11014144	17751	1161063	1152331	11014144	17915	1171297	1162683	11014144	18079	1181426	1172131	11014144	18243	1191938	1182948	11014144	18407	1202071	1192436	11014144	18571	1212431	1204907	11014144	18735	1223025	1215790	11014144	18899	1233416	1225822	11014144	19063	1243833	1235172	11014144	19227	1254164	1244985	11014144	19391	1264303	1255145	11014144	19555	1274603	1265610	11014144	19719	1284755	1274508	11014144	19883	1294990	1287664	11014144	20047	1305614	1297827	11014144	20211	1315961	1307072	11014144	20375	1326347	1319262	11014144	20539	1337157	1328595	11014144	20703	1347169	1338272	11014144	20867	1357266	1349736	11014144	21031	1367568	1358791	11014144	21195	1377744	1369191	11014144	21359	1388150	1380982	11014144	21523	1398202	1387772	11014144	21687	1408239	1399155	11014144	21851	1418702	1409827	11014144	22015	1429293	1421056	11014144	22179	1439886	1432783	11014144	22343	1450111	1442247	11014144	22507	1460385	1452421	11014144	22671	1470511	1461812	11014144	22835	1481193	1472405	11014144	22999	1491376	1481480	11014144	23163	1501873	1494640	11014144	23327	1512129	1504322	11014144	23491	1522750	1513140	11014144	23655	1532887	1522913	11014144	23819	1543177	1535195	11014144	23983	1553529	1543836	11173888	24018	1557360	1546445
4	queue	NEBR	N3emr15new_epoch_basedILm100EEE	elements: 10	160	8000	1374501.089155	11173888	24115	1557360	1546445	11440128	24278	1579436	1557004	11440128	24442	1595695	1582108	11440128	24606	1606890	1600162	11440128	24771	1617493	1610668	11440128	24935	1627953	1618853	11440128	25099	1638332	1628514	11440128	25263	1648588	1638695	11440128	25427	1659097	1649173	11440128	25591	1669613	1661681	11440128	25755	1679956	1670117	11440128	25919	1690310	1681233	11440128	26083	1700580	1690368	11440128	26247	1710981	1700762	11440128	26411	1721137	1711565	11440128	26575	1731382	1722002	11440128	26739	1741694	1733082	11440128	26903	1752157	1744218	11440128	27067	1762446	1754806	11440128	27231	1773341	1764244	11440128	27395	1783859	1776156	11440128	27559	1794086	1784926	11440128	27723	1804442	1795578	11440128	27887	1814837	1807238	11440128	28051	1825448	1818730	11440128	28215	1835893	1827502	11440128	28379	1846231	1836736	11440128	28543	1856349	1846583	11440128	28707	1867165	1859103	11440128	28871	1877460	1867712	11440128	29035	1888003	1880793	11440128	29199	1898242	1890457	11440128	29363	1908313	1897633	11440128	29527	1918726	1908573	11440128	29691	1929375	1920857	11440128	29855	1939807	1930874	11440128	30019	1950156	1940910	11440128	30183	1960674	1950675	11440128	30347	1970853	1960782	11440128	30511	1981378	1970512	11440128	30675	1991553	1980544	11440128	30839	2001688	1991127	11440128	31003	2012047	2003427	11440128	31167	2022420	2014858	11440128	31331	2032758	2023620	11440128	31495	2042990	2034678	11440128	31659	2053080	2042320	11440128	31823	2063363	2056682	11440128	31987	2073731	2066092	12132352	32024	2077962	2068325
5	queue	NEBR	N3emr15new_epoch_basedILm100EEE	elements: 10	160	8000	1419305.468595	12132352	32131	2077962	2068325	12668928	32294	2104026	2078141	12668928	32458	2120597	2110452	12668928	32623	2134584	2125957	12668928	32787	2146423	2142143	12668928	32951	2156950	2149928	12668928	33115	2167254	2158990	12668928	33279	2177782	2169138	12668928	33443	2188111	2178909	12668928	33607	2197978	2190044	12668928	33771	2208424	2201039	12668928	33935	2218640	2211846	12668928	34099	2229131	2221206	12668928	34263	2239314	2230948	12668928	34427	2249676	2241315	12668928	34591	2260183	2252318	12668928	34755	2270739	2261769	12668928	34919	2281108	2271906	12668928	35083	2291481	2284010	12668928	35247	2301512	2293610	12668928	35411	2311726	2304704	12668928	35574	2321952	2313623	12668928	35739	2331935	2323691	12668928	35903	2342242	2334011	12668928	36067	2352292	2343908	12668928	36231	2362477	2355111	12668928	36395	2372724	2364493	12668928	36559	2383099	2373278	12668928	36723	2393437	2383508	12668928	36887	2404089	2394249	12668928	37051	2414639	2406212	12668928	37215	2425043	2415073	12668928	37379	2435262	2425167	12668928	37543	2445614	2438249	12668928	37708	2455799	2447450	12668928	37872	2466396	2456989	12668928	38036	2476936	2469318	12668928	38200	2487397	2477915	12668928	38363	2497342	2487253	12668928	38527	2507418	2499510	12668928	38691	2517681	2506313	12668928	38855	2528148	2517259	12668928	39019	2538879	2531000	12668928	39183	2549414	2540336	12668928	39347	2559674	2549039	12668928	39511	2570084	2559475	12668928	39675	2580328	2572607	12668928	39839	2590870	2582177	12668928	40004	2601191	2590672	13447168	40047	2605485	2594044
1	list	NEBR	N3emr15new_epoch_basedILm100EEE	elements: 10; modify-fraction: 0.199219	160	8000	52296.895523	7745536	96	10	0	7745536	259	116559	61423	7745536	422	170698	159754	7745536	586	217529	207214	7745536	749	265030	262137	7745536	913	313330	312479	7745536	1076	361247	360536	7745536	1239	409741	408706	7745536	1403	458137	457013	7745536	1566	505916	504854	7745536	1730	554454	553756	7745536	1893	602044	601168	7745536	2057	650757	649910	7745536	2220	699466	698801	7745536	2383	747741	746809	7745536	2547	795764	794694	7745536	2711	844271	843360	7745536	2874	892141	891302	7745536	3038	940343	939545	7745536	3201	988382	987574	7745536	3365	1036912	1035916	7745536	3528	1085222	1084143	7745536	3691	1134142	1133033	7745536	3855	1183181	1182014	7745536	4018	1231998	1231072	7745536	4181	1280682	1279717	7745536	4345	1329022	1328169	7745536	4508	1377846	1376903	7745536	4672	1426582	1425692	7745536	4835	1475243	1474095	7745536	4999	1522896	1521820	7745536	5162	1571665	1570590	7745536	5326	1619763	1618884	7745536	5489	1668848	1667982	7745536	5653	1716424	1715594	7745536	5816	1765223	1764405	7745536	5980	1814209	1813497	7745536	6143	1861857	1860781	7745536	6307	1910727	1909692	7745536	6470	1959017	1958001	7745536	6633	2007292	2006418	7745536	6797	2055895	2055214	7745536	6960	2104705	2103645	7745536	7124	2153047	2152420	7745536	7287	2200866	2200021	7745536	7451	2248780	2247779	7745536	7614	2296879	2295831	7745536	7777	2345621	2344781	7745536	7941	2394339	2393305	12021760	7944	2395182	2394023
2	list	NEBR	N3emr15new_epoch_basedILm100EEE	elements: 10; modify-fraction: 0.199219	160	8000	53888.362098	11980800	8044	2395182	2394023	11980800	8207	2445573	2436447	11980800	8370	2493363	2486192	11980800	8534	2541325	2540231	11980800	8697	2589657	2588786	11980800	8861	2638109	2637196	11980800	9024	2685506	2684750	11980800	9187	2733585	2732413	11980800	9351	2781825	2780814	11980800	9514	2829689	2828715	11980800	9678	2877563	2876638	11980800	9841	2924986	2924086	11980800	10005	2973402	2972671	11980800	10168	3021730	3021008	11980800	10332	3069757	3068793	11980800	10495	3117956	3116860	11980800	10659	3165681	3164607	11980800	10822	3213217	3212265	11980800	10986	3261664	3260836	11980800	11149	3309278	3308251	11980800	11312	3358184	3357356	11980800	11476	3407178	3406535	11980800	11640	3455815	3454724	11980800	11803	3504211	3503592	11980800	11966	3552983	3551859	11980800	12130	3601369	3600365	11980800	12293	3649139	3648209	11980800	12457	3697284	3696505	11980800	12620	3745083	3744057	11980800	12783	3793339	3792692	11980800	12947	3841356	3840691	11980800	13110	3888871	3887769	11980800	13274	3936912	3936045	11980800	13437	3984352	3983553	11980800	13600	4032199	4031479	11980800	13764	4080329	4079118	11980800	13927	4128611	4127729	11980800	14091	4177120	4175933	11980800	14254	4225610	4224711	11980800	14417	4274106	4273225	11980800	14581	4321974	4321233	11980800	14744	4369841	4369159	11980800	14908	4417567	4416865	11980800	15071	4465757	4464678	11980800	15235	4513571	4512526	11980800	15398	4562109	4561148	11980800	15562	4609737	4608571	11980800	15725	4658164	4657344	11980800	15888	4706380	4705561	11984896	15892	4707217	4706162
3	list	NEBR	N3emr15new_epoch_basedILm100EEE	elements: 10; modify-fraction: 0.199219	160	8000	53851.218314	11968512	15976	4707217	4706162	11968512	16139	4755808	4750337	11968512	16303	4803184	4798318	11968512	16466	4850526	4849570	11968512	16630	4898423	4897437	11968512	16793	4946683	4945871	11968512	16957	4995351	4994498	11968512	17120	5043450	5042573	11968512	17283	5091413	5090421	11968512	17447	5140080	5139213	11968512	17611	5188209	5187170	11968512	17774	5236626	5235454	11968512	17937	5285141	5283876	11968512	18101	5334041	5333126	11968512	18264	5381628	5380707	11968512	18428	5429835	5429011	11968512	18591	5477681	5476646	11968512	18755	5525166	5524188	11968512	18918	5573352	5572432	11968512	19081	5621213	5620381	11968512	19245	5669148	5668429	11968512	19408	5718064	5717225	11968512	19572	5766132	5765486	11968512	19735	5814695	5813732	11968512	19899	5863322	5862212	11968512	20062	5911842	5910811	11968512	20226	5960783	5959816	11968512	20389	6009618	6008705	11968512	20553	6057664	6056587	11968512	20716	6105919	6105237	11968512	20880	6155458	6154723	11968512	21043	6202904	6202312	11968512	21207	6250738	6249577	11968512	21370	6299148	6298316	11968512	21534	6346910	6346027	11968512	21697	6395053	6393805	11968512	21861	6443432	6442590	11968512	22024	6491548	6490420	11968512	22187	6540342	6539244	11968512	22351	6588567	6587426	11968512	22514	6635538	6634448	11968512	22677	6683785	6682858	11968512	22841	6731007	6730141	11968512	23004	6779335	6778676	11968512	23168	6827578	6826900	11968512	23331	6876312	6875607	11968512	23495	6924592	6923988	11968512	23658	6972947	6971807	11968512	23822	7021612	7020623	11980800	23825	7022390	7021200
4	list	NEBR	N3emr15new_epoch_basedILm100EEE	elements: 10; modify-fraction: 0.199219	160	8000	54034.799321	11980800	23928	7022390	7021200	11980800	24091	7072845	7058224	11980800	24254	7120555	7115697	11980800	24418	7168286	7163510	11980800	24581	7217016	7216235	11980800	24745	7263812	7262549	11980800	24908	7311067	7310422	11980800	25071	7359315	7358563	11980800	25235	7406993	7406017	11980800	25398	7454832	7453900	11980800	25562	7502595	7501651	11980800	25725	7550348	7549558	11980800	25889	7598723	7598056	11980800	26052	7646879	7645808	11980800	26215	7695266	7694168	11980800	26379	7742941	7742221	11980800	26542	7791005	7789934	11980800	26706	7838992	7838089	11980800	26869	7886648	7885735	11980800	27033	7934207	7933453	11980800	27196	7981672	7980634	11980800	27360	8029534	8028454	11980800	27523	8077292	8076418	11980800	27687	8125584	8124565	11980800	27850	8174041	8172975	11980800	28014	8222026	8221100	11980800	28177	8269577	8268675	11980800	28341	8317725	8316990	11980800	28504	8365250	8364199	11980800	28668	8413243	8412571	11980800	28831	8461282	8460309	11980800	28995	8509459	8508366	11980800	29158	8557732	8556706	11980800	29322	8605641	8604810	11980800	29485	8653788	8652990	11980800	29648	8702186	8701382	11980800	29812	8750704	8750088	11980800	29975	8798987	8797830	11980800	30139	8847491	8846463	11980800	30302	8895655	8894802	11980800	30465	8943828	8942952	11980800	30629	8991500	8990308	11980800	30792	9039141	9038054	11980800	30956	9086083	9085108	11980800	31119	9133805	9132880	11980800	31283	9182874	9181764	11980800	31446	9231824	9230749	11980800	31609	9279844	9278944	11980800	31773	9328095	9327191	12054528	31776	9328851	9327731
5	list	NEBR	N3emr15new_epoch_basedILm100EEE	elements: 10; modify-fraction: 0.199219	160	8000	53990.454283	12054528	31920	9328851	9327731	12054528	32083	9377637	9369552	12054528	32247	9424616	9419975	12054528	32410	9472468	9471404	12054528	32573	9520338	9519373	12054528	32737	9568417	9567624	12054528	32900	9616490	9615378	12054528	33064	9665177	9664601	12054528	33227	9713373	9712418	12054528	33391	9761175	9760009	12054528	33554	9809898	9808908	12054528	33717	9858108	9857327	12054528	33881	9906003	9905158	12054528	34044	9954066	9953202	12054528	34208	10002088	10001058	12054528	34371	10050548	10049570	12054528	34535	10098774	10097718	12054528	34698	10146434	10145320	12054528	34862	10194534	10193554	12054528	35025	10243529	10242674	12054528	35189	10291047	10289823	12054528	35352	10339410	10338572	12054528	35516	10386478	10385374	12054528	35679	10435292	10434155	12054528	35843	10483765	10482599	12054528	36006	10532183	10531072	12054528	36170	10580357	10579511	12054528	36333	10628114	10627206	12054528	36496	10675868	10675018	12054528	36660	10723808	10723137	12054528	36823	10771704	10771031	12054528	36987	10820052	10819026	12054528	37150	10869113	10868191	12054528	37313	10917103	10916192	12054528	37477	10964730	10963853	12054528	37640	11011729	11011037	12054528	37803	11059706	11059019	12054528	37967	11107807	11106639	12054528	38130	11155873	11154943	12054528	38294	11204424	11203652	12054528	38457	11252583	11251729	12054528	38621	11301630	11300895	12054528	38784	11350130	11349405	12054528	38947	11399294	11398501	12054528	39111	11447801	11446748	12054528	39274	11495885	11494868	12054528	39438	11543334	11542423	12054528	39601	11590683	11589877	12054528	39765	11638759	11637805	12070912	39768	11639588	11638426
1	list	NEBR	N3emr15new_epoch_basedILm100EEE	elements: 10; modify-fraction: 0.199219	160	8000	54137.973923	7700480	101	10	0	7700480	265	67471	36774	7700480	428	121281	110421	7700480	591	169240	161042	7700480	755	216369	212229	7700480	918	263794	260721	7700480	1082	311837	306599	7700480	1245	357947	354104	7700480	1409	405486	404854	7700480	1572	452244	451292	7700480	1736	499412	498466	7700480	1899	547292	546418	7700480	2062	594984	594184	7700480	2226	642429	641749	7700480	2390	690776	690177	7700480	2553	738203	737412	7700480	2716	785202	784127	7700480	2880	832404	831470	7700480	3043	879898	879051	7700480	3207	927688	926443	7700480	3370	975272	974501	7700480	3534	1021672	1021019	7700480	3697	1069420	1068324	7700480	3861	1117197	1116144	7700480	4024	1164751	1163844	7700480	4188	1212380	1211420	7700480	4351	1259507	1258620	7700480	4514	1307075	1306215	7700480	4678	1355294	1354538	7700480	4841	1402542	1401737	7700480	5005	1449613	1448524	7700480	5168	1497345	1496189	7700480	5332	1545109	1544164	7700480	5495	1592644	1591352	7700480	5659	1640565	1639708	7700480	5822	1688064	1687294	7700480	5985	1735698	1735131	7700480	6149	1782977	1782312	7700480	6313	1830529	1829484	7700480	6476	1877850	1876838	7700480	6640	1924915	1923899	7700480	6803	1972540	1971640	7700480	6966	2020431	2019668	7700480	7130	2068572	2067718	7700480	7293	2115293	2114592	7700480	7457	2163071	2162338	7700480	7620	2210670	2209741	7700480	7784	2259623	2258628	7700480	7947	2307002	2306053	10956800	7950	2307832	2306703
2	list	NEBR	N3emr15new_epoch_basedILm100EEE	elements: 10; modify-fraction: 0.199219	160	8000	54463.537894	10985472	8077	2307832	2306703	10985472	8241	2360018	2351200	10985472	8404	2406024	2400831	10985472	8567	2451752	2446129	10985472	8731	2498974	2495340	10985472	8894	2546266	2545538	10985472	9058	2594616	2593867	10985472	9221	2643060	2642338	10985472	9385	2692076	2691463	10985472	9548	2739449	2738380	10985472	9712	2786598	2785595	10985472	9875	2834354	2833100	10985472	10039	2881707	2880900	10985472	10202	2930048	2929198	10985472	10366	2977394	2976729	10985472	10529	3024918	3024039	10985472	10692	3072762	3071779	10985472	10856	3120097	3119064	10985472	11019	3167285	3166410	10985472	11183	3214353	3213513	10985472	11346	3262031	3261358	10985472	11509	3309344	3308741	10985472	11673	3356626	3355782	10985472	11836	3404960	3403966	10985472	12000	3452219	3451346	10985472	12163	3499303	3498429	10985472	12326	3547353	3546625	10985472	12490	3594760	3594074	10985472	12653	3642843	3641846	10985472	12817	3690289	3689201	10985472	12980	3737872	3736732	10985472	13144	3785516	3784591	10985472	13307	3833494	3832674	10985472	13470	3881344	3880537	10985472	13634	3929242	3928534	10985472	13798	3976709	3976066	10985472	13961	4024198	4023062	10985472	14124	4073028	4072001	10985472	14288	4120780	4119807	10985472	14451	4168484	4167586	10985472	14615	4215765	4214871	10985472	14778	4263813	4262924	10985472	14942	4310683	4309757	10985472	15105	4358438	4357712	10985472	15268	4405898	4404889	10985472	15432	4453035	4452147	10985472	15595	4500809	4499938	10985472	15758	4548108	4547356	10985472	15922	4595378	4594526	11067392	15926	4596195	4595179
3	list	NEBR	N3emr15new_epoch_basedILm100EEE	elements: 10; modify-fraction: 0.199219	160	8000	54674.657234	11059200	16045	4596195	4595179	11059200	16209	4642741	4634932	11059200	16372	4690688	4689474	11059200	16535	4737599	4736654	11059200	16699	4785018	4783812	11059200	16862	4832769	4831636	11059200	17026	4879064	4878323	11059200	17189	4926550	4925863	11059200	17353	4973934	4973010	11059200	17516	5021164	5019950	11059200	17680	5068975	5067804	11059200	17843	5115749	5114945	11059200	18007	5162379	5161548	11059200	18170	5209709	5208583	11059200	18334	5256912	5256270	11059200	18497	5304950	5304173	11059200	18660	5352585	5351928	11059200	18824	5399767	5398828	11059200	18987	5447438	5446522	11059200	19151	5493989	5493168	11059200	19314	5541385	5540599	11059200	19477	5588918	5588055	11059200	19641	5637079	5636260	11059200	19804	5685327	5684618	11059200	19968	5732715	5731757	11059200	20131	5780601	5779713	11059200	20295	5827930	5827207	11059200	20458	5875677	5874666	11059200	20622	5923557	5922857	11059200	20785	5970969	5970248	11059200	20948	6018880	6017564	11059200	21112	6066630	6065672	11059200	21275	6114217	6113161	11059200	21439	6161897	6161018	11059200	21602	6210170	6209379	11059200	21766	6257667	6256557	11059200	21929	6304442	6303811	11059200	22093	6351476	6350444	11059200	22256	6399088	6398078	11059200	22420	6447116	6446257	11059200	22583	6495046	6494171	11059200	22747	6542167	6540997	11059200	22910	6589455	6588428	11059200	23074	6637741	6636761	11059200	23237	6685191	6684517	11059200	23401	6732704	6731733	11059200	23564	6780381	6779244	11059200	23728	6828582	6827719	11059200	23891	6876276	6875203	11059200	23894	6877072	6875858
4	list	NEBR	N3emr15new_epoch_basedILm100EEE	elements: 10; modify-fraction: 0.199219	160	8000	54526.901251	11059200	24005	6877072	6875858	11059200	24169	6923843	6917771	11059200	24332	6971315	6970273	11059200	24496	7019143	7018228	11059200	24659	7065924	7064826	11059200	24822	7113588	7112745	11059200	24986	7160941	7160287	11059200	25150	7208084	7207360	11059200	25313	7255064	7254150	11059200	25477	7302613	7301567	11059200	25640	7349929	7348835	11059200	25804	7398006	7397017	11059200	25967	7445049	7444098	11059200	26131	7492756	7491874	11059200	26294	7539359	7538651	11059200	26457	7587640	7586986	11059200	26621	7635809	7634679	11059200	26784	7683058	7682092	11059200	26948	7730843	7729404	11059200	27111	7778485	7777272	11059200	27275	7825386	7824551	11059200	27438	7872892	7872065	11059200	27601	7921020	7920323	11059200	27765	7968973	7968232	11059200	27929	8016292	8015266	11059200	28092	8064123	8063225	11059200	28255	8111445	8110543	11059200	28419	8159119	8158296	11059200	28582	8206251	8205275	11059200	28746	8254417	8253656	11059200	28909	8302647	8301898	11059200	29073	8350738	8349992	11059200	29236	8398400	8397371	11059200	29400	8445955	8445046	11059200	29563	8493986	8493004	11059200	29727	8541911	8541062	11059200	29890	8589675	8589022	11059200	30053	8637485	8636674	11059200	30217	8685352	8684643	11059200	30381	8733339	8732408	11059200	30544	8780837	8779795	11059200	30707	8829525	8828605	11059200	30871	8877892	8876776	11059200	31034	8925177	8924333	11059200	31198	8972093	8971041	11059200	31361	9019534	9018419	11059200	31525	9067727	9066562	11059200	31688	9115518	9114588	11059200	31852	9163634	9162740	11059200	31854	9164418	9163421
5	list	NEBR	N3emr15new_epoch_basedILm100EEE	elements: 10; modify-fraction: 0.199219	160	8000	54441.862109	11059200	31937	9164418	9163421	11059200	32101	9211567	9203642	11059200	32264	9257159	9252421	11059200	32428	9303479	9299279	11059200	32591	9351559	9350740	11059200	32754	9399160	9398126	11059200	32918	9446989	9445858	11059200	33081	9495001	9494392	11059200	33245	9542615	9541653	11059200	33408	9589987	9588833	11059200	33572	9637474	9636586	11059200	33735	9685979	9685063	11059200	33898	9732924	9731705	11059200	34062	9780339	9779644	11059200	34225	9827532	9826898	11059200	34389	9875456	9874522	11059200	34552	9922852	9921813	11059200	34716	9971290	9970314	11059200	34879	10019292	10018449	11059200	35043	10066455	10065647	11059200	35206	10114531	10113837	11059200	35369	10162053	10161191	11059200	35533	10210104	10209469	11059200	35696	10258386	10257334	11059200	35860	10306514	10305566	11059200	36023	10354542	10353523	11059200	36186	10402461	10401672	11059200	36350	10450432	10449670	11059200	36513	10498216	10497529	11059200	36677	10546078	10545241	11059200	36840	10594522	10593583	11059200	37004	10643253	10642274	11059200	37167	10690997	10690144	11059200	37330	10738921	10738161	11059200	37494	10786472	10785516	11059200	37657	10834104	10833318	11059200	37820	10881795	10880771	11059200	37984	10929348	10928308	11059200	38147	10977469	10976587	11059200	38311	11025046	11024182	11059200	38474	11072751	11071933	11059200	38638	11120240	11119033	11059200	38801	11168484	11167886	11059200	38965	11216070	11215040	11059200	39128	11264398	11263430	11059200	39291	11312284	11311357	11059200	39455	11360345	11359362	11059200	39618	11408169	11407365	11059200	39782	11456043	11455341	11112448	39785	11456964	11455865
1	list	NEBR	N3emr15new_epoch_basedILm100EEE	elements: 10; modify-fraction: 0.199219	160	8000	54706.675242	7696384	112	10	0	7696384	275	61532	49438	7696384	439	111628	103582	7696384	602	157890	154157	7696384	766	204200	199515	7696384	929	251546	250758	7696384	1093	299000	297819	7696384	1256	346628	346037	7696384	1419	394014	392945	7696384	1583	441101	440042	7696384	1746	487639	486788	7696384	1910	535298	534474	7696384	2073	582337	581346	7696384	2237	629998	629301	7696384	2400	677459	676449	7696384	2564	724493	723413	7696384	2727	772126	771037	7696384	2890	818404	817519	7696384	3054	865130	864202	7696384	3217	913403	912570	7696384	3381	960656	959943	7696384	3544	1007523	1006648	7696384	3708	1054494	1053645	7696384	3871	1100822	1100273	7696384	4035	1148538	1147508	7696384	4198	1195933	1193500	7696384	4362	1243241	1242215	7696384	4525	1290146	1289209	7696384	4689	1336950	1336276	7696384	4852	1384177	1383374	7696384	5016	1430774	1429693	7696384	5179	1478630	1477622	7696384	5342	1525948	1524792	7696384	5506	1572982	1571899	7696384	5669	1620125	1619269	7696384	5833	1666463	1665399	7696384	5996	1713444	1712670	7696384	6159	1761227	1760121	7696384	6323	1808353	1807265	7696384	6486	1855267	1854359	7696384	6650	1902289	1901529	7696384	6813	1949593	1948786	7696384	6976	1996487	1995615	7696384	7140	2043473	2042783	7696384	7303	2090036	2088916	7696384	7467	2136718	2135727	7696384	7630	2184336	2183318	7696384	7794	2232508	2231658	7696384	7957	2279685	2278869	9879552	7960	2280498	2279533
2	list	NEBR	N3emr15new_epoch_basedILm100EEE	elements: 10; modify-fraction: 0.199219	160	8000	54711.295567	9977856	8052	2280498	2279533	9977856	8215	2332064	2322160	9977856	8379	2378877	2372060	9977856	8542	2426231	2422023	9977856	8706	2473044	2469511	9977856	8869	2520048	2515577	9977856	9032	2567046	2563090	9977856	9196	2614792	2609945	9977856	9360	2662180	2661157	9977856	9523	2709531	2708480	9977856	9686	2756436	2755408	9977856	9850	2804418	2803232	9977856	10013	2851642	2850846	9977856	10177	2899241	2898520	9977856	10340	2947605	2947000	9977856	10503	2994854	2994051	9977856	10667	3042389	3041420	9977856	10830	3089921	3088962	9977856	10994	3136967	3136140	9977856	11157	3184527	3183571	9977856	11321	3231909	3230937	9977856	11484	3279509	3278790	9977856	11648	3327033	3326331	9977856	11811	3374581	3373508	9977856	11975	3421657	3420637	9977856	12138	3469073	3468141	9977856	12301	3516049	3515262	9977856	12465	3563659	3562668	9977856	12628	3611047	3610297	9977856	12792	3658339	3657477	9977856	12955	3705531	3704472	9977856	13119	3753300	3752272	9977856	13282	3800621	3799493	9977856	13445	3847308	3846604	9977856	13609	3894858	3894051	9977856	13772	3941773	3940710	9977856	13935	3988458	3987287	9977856	14099	4036009	4035091	9977856	14263	4083985	4083064	9977856	14426	4132058	4131196	9977856	14589	4179884	4178978	9977856	14753	4227241	4226569	9977856	14916	4274641	4273963	9977856	15080	4321636	4320531	9977856	15243	4368395	4367543	9977856	15406	4416056	4415111	9977856	15570	4463758	4462774	9977856	15733	4511197	4510479	9977856	15897	4558386	4557372	10088448	15900	4559232	4558113
