trial	benchmark	reclaimer	reclaimer-type	params	threads	runtime	ns/op	memory_0	runtime_0	allocated_instances_0	reclaimed_instances_0	memory_1	runtime_1	allocated_instances_1	reclaimed_instances_1	memory_2	runtime_2	allocated_instances_2	reclaimed_instances_2	memory_3	runtime_3	allocated_instances_3	reclaimed_instances_3	memory_4	runtime_4	allocated_instances_4	reclaimed_instances_4	memory_5	runtime_5	allocated_instances_5	reclaimed_instances_5	memory_6	runtime_6	allocated_instances_6	reclaimed_instances_6	memory_7	runtime_7	allocated_instances_7	reclaimed_instances_7	memory_8	runtime_8	allocated_instances_8	reclaimed_instances_8	memory_9	runtime_9	allocated_instances_9	reclaimed_instances_9	memory_10	runtime_10	allocated_instances_10	reclaimed_instances_10	memory_11	runtime_11	allocated_instances_11	reclaimed_instances_11	memory_12	runtime_12	allocated_instances_12	reclaimed_instances_12	memory_13	runtime_13	allocated_instances_13	reclaimed_instances_13	memory_14	runtime_14	allocated_instances_14	reclaimed_instances_14	memory_15	runtime_15	allocated_instances_15	reclaimed_instances_15	memory_16	runtime_16	allocated_instances_16	reclaimed_instances_16	memory_17	runtime_17	allocated_instances_17	reclaimed_instances_17	memory_18	runtime_18	allocated_instances_18	reclaimed_instances_18	memory_19	runtime_19	allocated_instances_19	reclaimed_instances_19	memory_20	runtime_20	allocated_instances_20	reclaimed_instances_20	memory_21	runtime_21	allocated_instances_21	reclaimed_instances_21	memory_22	runtime_22	allocated_instances_22	reclaimed_instances_22	memory_23	runtime_23	allocated_instances_23	reclaimed_instances_23	memory_24	runtime_24	allocated_instances_24	reclaimed_instances_24	memory_25	runtime_25	allocated_instances_25	reclaimed_instances_25	memory_26	runtime_26	allocated_instances_26	reclaimed_instances_26	memory_27	runtime_27	allocated_instances_27	reclaimed_instances_27	memory_28	runtime_28	allocated_instances_28	reclaimed_instances_28	memory_29	runtime_29	allocated_instances_29	reclaimed_instances_29	memory_30	runtime_30	allocated_instances_30	reclaimed_instances_30	memory_31	runtime_31	allocated_instances_31	reclaimed_instances_31	memory_32	runtime_32	allocated_instances_32	reclaimed_instances_32	memory_33	runtime_33	allocated_instances_33	reclaimed_instances_33	memory_34	runtime_34	allocated_instances_34	reclaimed_instances_34	memory_35	runtime_35	allocated_instances_35	reclaimed_instances_35	memory_36	runtime_36	allocated_instances_36	reclaimed_instances_36	memory_37	runtime_37	allocated_instances_37	reclaimed_instances_37	memory_38	runtime_38	allocated_instances_38	reclaimed_instances_38	memory_39	runtime_39	allocated_instances_39	reclaimed_instances_39	memory_40	runtime_40	allocated_instances_40	reclaimed_instances_40	memory_41	runtime_41	allocated_instances_41	reclaimed_instances_41	memory_42	runtime_42	allocated_instances_42	reclaimed_instances_42	memory_43	runtime_43	allocated_instances_43	reclaimed_instances_43	memory_44	runtime_44	allocated_instances_44	reclaimed_instances_44	memory_45	runtime_45	allocated_instances_45	reclaimed_instances_45	memory_46	runtime_46	allocated_instances_46	reclaimed_instances_46	memory_47	runtime_47	allocated_instances_47	reclaimed_instances_47	memory_48	runtime_48	allocated_instances_48	reclaimed_instances_48	memory_49	runtime_49	allocated_instances_49	reclaimed_instances_49
4	list	EBR	N3emr11epoch_basedILm100EEE	elements: 10; modify-fraction: 0.199219	244	8000	42436.611786	14626816	36761	15100667	15099251	14868480	36941	15205054	15163374	14868480	37121	15308722	15281287	14868480	37301	15412328	15380421	14868480	37481	15516007	15489035	14868480	37661	15620247	15585751	14868480	37841	15723813	15704245	14868480	38021	15827349	15807996	14868480	38201	15931456	15914010	14868480	38381	16035266	16020441	14868480	38561	16139776	16127336	14868480	38741	16243509	16233639	14868480	38921	16347410	16335110	14868480	39101	16451515	16434330	14868480	39281	16554774	16539976	14868480	39461	16657540	16643198	14868480	39651	16765543	16753336	14868480	39831	16868055	16853306	14868480	40011	16971641	16961658	14868480	40201	17081716	17069421	14868480	40391	17190767	17176191	14868480	40571	17294457	17282294	14868480	40751	17397690	17385498	14868480	40931	17501512	17489291	14868480	41111	17604172	17592026	14868480	41291	17707155	17699517	14868480	41471	17809505	17797266	14868480	41661	17916953	17907249	14868480	41841	18019418	18009634	14868480	42031	18128017	18127098	14868480	42211	18231060	18230090	14868480	42391	18334678	18333584	14868480	42571	18439128	18437882	14868480	42761	18549028	18547618	14868480	42951	18659181	18657853	14868480	43141	18769025	18767867	14868480	43321	18872727	18871556	14868480	43501	18977062	18975971	14868480	43691	19086365	19085313	14868480	43881	19196488	19195269	14868480	44061	19300721	19299406	14868480	44241	19404962	19403757	14868480	44421	19508631	19507644	14868480	44601	19612903	19611834	14868480	44781	19716657	19715671	14868480	44971	19826370	19825321	14868480	45151	19930345	19929049	14868480	45331	20033597	20032217	14868480	45511	20137416	20136154	12853248	45522	20138667	20137314
5	list	EBR	N3emr11epoch_basedILm100EEE	elements: 10; modify-fraction: 0.199219	244	8000	41888.741623	14680064	48041	20138667	20137314	14921728	48231	20248088	20202489	14921728	48411	20351668	20297469	14921728	48601	20463132	20427805	14921728	48781	20567377	20523511	14921728	48971	20678189	20653481	14921728	49161	20788075	20775647	14921728	49341	20892688	20875380	14921728	49521	20996885	20984477	14921728	49701	21100279	21088221	14921728	49881	21204587	21192149	14921728	50061	21308104	21291250	14921728	50251	21419272	21409256	14921728	50431	21525041	21515004	14921728	50611	21629609	21617262	14921728	50791	21733781	21723870	14921728	50971	21838342	21825927	14921728	51161	21947969	21938069	14921728	51341	22051599	22041716	14921728	51521	22154269	22144432	14921728	51711	22262601	22252787	14921728	51891	22366025	22356320	14921728	52081	22474455	22462457	14921728	52261	22579239	22577842	14921728	52441	22684495	22683196	14921728	52621	22789299	22788237	14921728	52801	22894202	22893172	14921728	52981	22998471	22997509	14921728	53161	23102311	23101340	14921728	53341	23206913	23205693	14921728	53521	23312208	23311066	14921728	53711	23422494	23421406	14921728	53891	23527722	23526666	14921728	54081	23638503	23637135	14921728	54261	23744003	23742984	14921728	54441	23848563	23847480	14921728	54621	23952777	23951424	14921728	54801	24056557	24055221	14921728	54981	24162127	24160858	14921728	55161	24267742	24266528	14921728	55341	24373176	24372026	14921728	55521	24476740	24475454	14921728	55701	24581207	24579820	14921728	55881	24686112	24684838	14921728	56061	24790141	24789078	14921728	56241	24895583	24894427	14921728	56421	24999846	24998555	14921728	56601	25103723	25102631	14921728	56781	25208096	25206764	13484032	56789	25209343	25207891
1	list	EBR	N3emr11epoch_basedILm100EEE	elements: 10; modify-fraction: 0.199219	244	8000	42107.648015	9359360	2550	10	0	9461760	2740	73433	62570	9469952	2930	185359	172744	9469952	3110	291334	278829	9469952	3300	403382	390666	9469952	3490	514791	504741	9469952	3680	625783	615579	9469952	3860	732007	719388	9469952	4040	838041	825496	9469952	4220	943713	931312	9469952	4400	1049749	1037213	9469952	4590	1163241	1150476	9469952	4770	1268646	1258456	9469952	4960	1380555	1365494	9469952	5150	1491652	1479213	9469952	5330	1597825	1585533	9469952	5520	1710169	1699978	9469952	5700	1816074	1805953	9469952	5880	1922463	1912343	9469952	6070	2035043	2022694	9469952	6260	2146424	2133927	9469952	6440	2251302	2238861	9469952	6620	2357278	2345188	9469952	6800	2462502	2450248	9469952	6990	2573344	2563533	9469952	7180	2684459	2672324	9469952	7370	2794554	2784767	9469952	7550	2899358	2891823	9469952	7730	3003322	2993627	9469952	7910	3107610	3100153	9469952	8090	3213790	3203790	9469952	8270	3320005	3310010	9469952	8460	3431097	3418917	9469952	8650	3541393	3531664	9469952	8830	3645994	3636168	9469952	9010	3751214	3741435	9469952	9190	3855941	3850812	9469952	9370	3961253	3955948	9469952	9560	4070187	4066990	9469952	9740	4173504	4170360	9469952	9920	4277329	4273806	9469952	10100	4380556	4368608	9469952	10290	4490953	4489629	9469952	10470	4596021	4594979	9469952	10660	4705931	4704712	9469952	10850	4816805	4815508	9469952	11040	4927093	4925812	9469952	11230	5037270	5036164	9469952	11410	5143027	5141729	10481664	11421	5144267	5142892
2	list	EBR	N3emr11epoch_basedILm100EEE	elements: 10; modify-fraction: 0.199219	244	8000	41175.596566	11464704	13950	5144267	5142892	11706368	14130	5248673	5207460	11706368	14310	5352741	5303912	11706368	14490	5457950	5416490	11706368	14670	5561385	5527016	11706368	14850	5665914	5648912	11706368	15030	5770770	5760821	11706368	15210	5874650	5862599	11706368	15390	5979396	5967073	11706368	15570	6084118	6082919	11706368	15750	6190736	6189714	11706368	15930	6295734	6294347	11706368	16110	6401620	6400443	11706368	16290	6507421	6506098	11706368	16470	6612271	6611141	11706368	16650	6719514	6718327	11706368	16830	6826054	6824742	11706368	17020	6937491	6936375	11706368	17200	7043883	7042561	11706368	17390	7154954	7153568	11706368	17570	7260006	7258744	11706368	17750	7366018	7364788	11706368	17930	7472619	7471428	11706368	18120	7583534	7582359	11706368	18300	7690028	7688925	11706368	18480	7797052	7795684	11706368	18660	7904252	7902985	11706368	18840	8010298	8009344	11706368	19020	8116598	8115482	11706368	19200	8222363	8221201	11706368	19380	8328543	8327256	11706368	19560	8433985	8432788	11706368	19750	8546658	8545679	11706368	19940	8658437	8657154	11706368	20120	8763100	8761728	11706368	20310	8875511	8874391	11706368	20500	8986763	8985387	11706368	20680	9093435	9092334	11706368	20860	9200469	9199123	11706368	21040	9307429	9306314	11706368	21220	9413263	9412070	11706368	21400	9518294	9517110	11706368	21590	9629896	9628557	11706368	21770	9736674	9735266	11706368	21950	9842509	9841143	11706368	22130	9948745	9947518	11706368	22310	10053932	10052839	11706368	22500	10165680	10164585	11706368	22680	10272605	10271580	11489280	22691	10273861	10272319
3	list	EBR	N3emr11epoch_basedILm100EEE	elements: 10; modify-fraction: 0.199219	244	8000	41291.154056	13299712	25300	10273861	10272319	13541376	25490	10385766	10340085	13541376	25680	10496911	10404294	13541376	25870	10608307	10540510	13541376	26050	10714070	10663798	13541376	26230	10821165	10788203	13541376	26410	10926836	10882156	13541376	26600	11038108	10995980	13541376	26780	11144069	11101797	13541376	26970	11255472	11215705	13541376	27150	11360770	11330750	13541376	27330	11466201	11451918	13541376	27510	11572087	11559774	13541376	27690	11676557	11664197	13541376	27880	11787011	11777110	13541376	28060	11893115	11880769	13541376	28240	11998823	11986636	13541376	28420	12104700	12092212	13541376	28610	12217800	12207780	13541376	28790	12322654	12312600	13541376	28970	12428947	12418614	13541376	29150	12535226	12525179	13541376	29340	12647315	12637276	13541376	29520	12753602	12741120	13541376	29710	12865667	12855865	13541376	29890	12972553	12971371	13541376	30070	13078520	13077335	13541376	30250	13184973	13183958	13541376	30440	13297812	13296787	13541376	30620	13404282	13403209	13541376	30800	13512089	13511107	13541376	30980	13618253	13616997	13541376	31170	13731213	13729842	13541376	31360	13843940	13842686	13541376	31540	13949715	13948408	13541376	31720	14057958	14056930	13541376	31900	14164688	14163395	13541376	32080	14272096	14270788	13541376	32260	14378869	14377497	13541376	32440	14484113	14483076	13541376	32630	14596684	14595451	13541376	32810	14704397	14703403	13541376	33000	14817206	14816174	13541376	33180	14924564	14923303	13541376	33360	15031484	15030374	13541376	33550	15143727	15142373	13541376	33740	15255732	15254853	13541376	33930	15368599	15367468	13541376	34110	15474223	15472980	14438400	34121	15475438	15474072
4	list	EBR	N3emr11epoch_basedILm100EEE	elements: 10; modify-fraction: 0.199219	244	8000	41605.259550	16265216	36620	15475438	15474072	16506880	36800	15582941	15539579	16506880	36980	15689858	15647074	16506880	37160	15797949	15747832	16506880	37340	15903714	15826342	16506880	37520	16009734	15984385	16506880	37710	16121798	16101748	16506880	37900	16233558	16211169	16506880	38080	16340060	16317394	16506880	38260	16445525	16428338	16506880	38440	16552728	16537483	16506880	38630	16664313	16649346	16506880	38810	16769434	16754491	16506880	39000	16881624	16866722	16506880	39190	16994420	16984248	16506880	39380	17105272	17090383	16506880	39570	17216495	17204005	16506880	39750	17322214	17309413	16506880	39930	17429437	17416884	16506880	40110	17534930	17522444	16506880	40290	17640563	17628137	16506880	40470	17746555	17734002	16506880	40650	17851644	17839238	16506880	40830	17957647	17945192	16506880	41020	18068283	18058139	16506880	41200	18174274	18164308	16506880	41390	18285818	18273336	16506880	41570	18391522	18379361	16506880	41750	18495734	18483402	16506880	41940	18607423	18597391	16506880	42130	18719943	18704950	16506880	42310	18825355	18810728	16506880	42490	18931107	18918616	16506880	42680	19043677	19033633	16506880	42860	19149855	19139886	16506880	43050	19259932	19247432	16506880	43230	19364050	19351470	16506880	43420	19474054	19464131	16506880	43600	19578748	19568754	16506880	43780	19683697	19682388	16506880	43970	19794821	19782607	16506880	44160	19906683	19905546	16506880	44350	20020323	20019066	16506880	44540	20131943	20130751	16506880	44720	20237755	20236494	16506880	44910	20350500	20349438	16506880	45090	20457101	20455731	16506880	45270	20563922	20562601	16506880	45450	20670670	20669544	14827520	45461	20671920	20670605
5	list	EBR	N3emr11epoch_basedILm100EEE	elements: 10; modify-fraction: 0.199219	244	8000	42221.457229	16654336	47990	20671920	20670605	16896000	48170	20780064	20736579	16896000	48350	20885617	20842925	16896000	48530	20992689	20947544	16896000	48710	21099887	21044745	16896000	48900	21212404	21184711	16896000	49090	21325989	21288106	16896000	49280	21437510	21415187	16896000	49460	21542853	21517952	16896000	49650	21655062	21635147	16896000	49840	21767907	21755440	16896000	50020	21873580	21861165	16896000	50200	21978842	21963921	16896000	50380	22083505	22073611	16896000	50570	22195795	22180825	16896000	50760	22306211	22293687	16896000	50940	22411535	22396499	16896000	51130	22522124	22509740	16896000	51320	22633548	22621051	16896000	51510	22745474	22732920	16896000	51690	22850939	22838530	16896000	51870	22956210	22943911	16896000	52060	23068454	23055994	16896000	52250	23180258	23170238	16896000	52440	23291097	23278613	16896000	52630	23401246	23388776	16896000	52810	23505876	23495910	16896000	52990	23611581	23599057	16896000	53170	23716880	23706865	16896000	53360	23828018	23815458	16896000	53540	23934958	23922441	16896000	53720	24040585	24027982	16896000	53910	24152279	24142273	16896000	54100	24263829	24253652	16896000	54280	24369454	24356968	16896000	54460	24475109	24465156	16896000	54640	24580250	24568023	16896000	54820	24684615	24672402	16896000	55000	24790060	24777524	16896000	55180	24894654	24882077	16896000	55360	24999251	24989127	16896000	55540	25105604	25093117	16896000	55720	25210869	25198600	16896000	55900	25316050	25303588	16896000	56080	25421691	25409227	16896000	56260	25526732	25514434	16896000	56440	25631945	25617184	16896000	56620	25736880	25724518	16896000	56800	25842136	25829506	14921728	56811	25843423	25830341
1	list	EBR	N3emr11epoch_basedILm100EEE	elements: 10; modify-fraction: 0.199219	244	8000	42836.582865	9355264	2500	10	0	9457664	2681	83801	75672	9465856	2861	189400	174646	9465856	3041	294547	281977	9465856	3221	398657	386073	9465856	3401	502489	492420	9465856	3581	606568	594716	9465856	3761	709761	699857	9465856	3941	812158	802372	9465856	4121	916336	906353	9465856	4301	1019873	1010304	9465856	4481	1122711	1112884	9465856	4661	1226492	1214366	9465856	4841	1328365	1316565	9465856	5021	1431394	1421774	9465856	5201	1534604	1522706	9465856	5381	1637895	1625880	9465856	5561	1741224	1729173	9465856	5741	1844859	1835116	9465856	5921	1947987	1938388	9465856	6101	2050618	2040835	9465856	6281	2154502	2144722	9465856	6461	2257573	2247842	9465856	6641	2360122	2348102	9465856	6821	2462493	2450724	9465856	7001	2565342	2553185	9465856	7181	2668419	2656319	9465856	7361	2772085	2760125	9465856	7541	2875262	2863170	9465856	7721	2979205	2967189	9465856	7901	3081945	3069968	9465856	8081	3185197	3173070	9465856	8261	3288472	3276470	9465856	8441	3391912	3379954	9465856	8621	3494919	3482772	9465856	8801	3597969	3588245	9465856	8981	3701237	3689422	9465856	9161	3804546	3792541	9465856	9341	3907247	3897673	9465856	9521	4009806	4000079	9465856	9701	4113165	4101133	9465856	9881	4216848	4204937	9465856	10061	4319684	4307683	9465856	10241	4422284	4410491	9465856	10421	4524981	4513091	9465856	10601	4628068	4618323	9465856	10781	4731338	4719318	9465856	10961	4833426	4821480	9465856	11141	4936310	4924439	10543104	11151	4937659	4928187
2	list	EBR	N3emr11epoch_basedILm100EEE	elements: 10; modify-fraction: 0.199219	244	8000	43868.898936	11526144	13740	4937659	4928187	11767808	13921	5041169	4997722	11767808	14101	5142284	5059076	11767808	14281	5244490	5150159	11767808	14461	5347147	5276103	11767808	14641	5451032	5417145	11767808	14821	5555313	5531044	11767808	15011	5663962	5644651	11767808	15191	5768067	5750787	11767808	15371	5871375	5859154	11767808	15561	5982301	5965117	11767808	15741	6085850	6068829	11767808	15921	6189626	6174799	11767808	16101	6293221	6283115	11767808	16281	6398096	6378459	11767808	16471	6508111	6488705	11767808	16651	6611763	6594648	11767808	16831	6716503	6704001	11767808	17011	6821531	6804311	11767808	17191	6924142	6902399	11767808	17371	7027660	7010571	11767808	17551	7131038	7118564	11767808	17731	7234810	7217823	11767808	17911	7339161	7319665	11767808	18101	7449340	7432184	11767808	18281	7553664	7541195	11767808	18471	7663294	7648608	11767808	18651	7766776	7754509	11767808	18831	7870998	7853875	11767808	19021	7980744	7970664	11767808	19211	8090524	8073566	11767808	19391	8194177	8177056	11767808	19571	8298370	8283882	11767808	19761	8408169	8393449	11767808	19941	8511674	8499393	11767808	20121	8616112	8603744	11767808	20311	8725930	8713466	11767808	20491	8830341	8815509	11767808	20671	8933887	8919377	11767808	20861	9043741	9033807	11767808	21041	9148170	9138126	11767808	21221	9252575	9237770	11767808	21401	9357022	9342415	11767808	21581	9461830	9449490	11767808	21761	9566201	9553807	11767808	21941	9671257	9658799	11767808	22121	9774449	9764576	11767808	22301	9877962	9865590	11767808	22481	9981811	9971921	14008320	22490	9983097	9972784
3	list	EBR	N3emr11epoch_basedILm100EEE	elements: 10; modify-fraction: 0.199219	244	8000	43390.386738	15818752	25011	9983097	9972784	16060416	25191	10086274	10057507	16060416	25371	10189395	10169995	16060416	25551	10293402	10276218	16060416	25731	10394909	10380279	16060416	25911	10497651	10478100	16060416	26091	10600061	10580376	16060416	26271	10702463	10687779	16060416	26451	10805691	10790988	16060416	26631	10908691	10891631	16060416	26811	11010683	10981810	16060416	26991	11112387	11097803	16060416	27171	11215355	11193590	16060416	27351	11317499	11298205	16060416	27531	11418742	11404421	16060416	27711	11521839	11504818	16060416	27891	11625185	11608176	16060416	28071	11728218	11715900	16060416	28251	11831458	11816780	16060416	28431	11933981	11916930	16060416	28611	12036197	12019142	16060416	28791	12139467	12122492	16060416	28971	12242363	12227892	16060416	29151	12346018	12333688	16060416	29331	12448919	12434194	16060416	29511	12551795	12537204	16060416	29691	12654406	12639907	16060416	29871	12757274	12747437	16060416	30051	12860334	12845649	16060416	30231	12963392	12948841	16060416	30411	13067455	13055092	16060416	30591	13170517	13158560	16060416	30771	13273910	13261597	16060416	30951	13378067	13361228	16060416	31131	13480788	13468423	16060416	31311	13584859	13572569	16060416	31491	13687266	13675158	16060416	31671	13791805	13779596	16060416	31851	13895872	13883780	16060416	32031	13998560	13988769	16060416	32211	14101681	14089440	16060416	32391	14204706	14190207	16060416	32571	14308586	14294143	16060416	32751	14411126	14396583	16060416	32931	14513629	14506250	16060416	33111	14615771	14606189	16060416	33291	14718124	14717050	16060416	33471	14820632	14819284	16060416	33651	14924872	14923737	14036992	33661	14926034	14924796
4	list	EBR	N3emr11epoch_basedILm100EEE	elements: 10; modify-fraction: 0.199219	244	8000	41868.680947	15863808	36280	14926034	14924796	16105472	36471	15036664	14992247	16105472	36651	15141691	15097313	16105472	36841	15251409	15217131	16105472	37021	15355082	15320894	16105472	37201	15457733	15447941	16105472	37381	15561013	15548684	16105472	37561	15665455	15653217	16105472	37741	15768131	15756182	16105472	37921	15871567	15859376	16105472	38101	15974535	15962249	16105472	38281	16077033	16064973	16105472	38461	16179835	16178872	16105472	38641	16283389	16282175	16105472	38831	16390933	16383509	16105472	39011	16493523	16486307	16105472	39191	16596582	16584545	16105472	39381	16706490	16705094	16105472	39561	16811539	16810428	16105472	39741	16916604	16915562	16105472	39921	17021027	17020083	16105472	40101	17125411	17124118	16105472	40281	17230570	17229404	16105472	40461	17335067	17333867	16105472	40641	17439476	17438302	16105472	40821	17544066	17542824	16105472	41001	17648254	17646941	16105472	41181	17752623	17751613	16105472	41371	17862719	17861537	16105472	41561	17972578	17971602	16105472	41751	18081916	18080611	16105472	41941	18193168	18192037	16105472	42121	18296846	18295522	16105472	42311	18405655	18404618	16105472	42501	18515870	18514867	16105472	42681	18620755	18619494	16105472	42861	18726418	18725356	16105472	43041	18830897	18829680	16105472	43221	18935226	18934056	16105472	43401	19040604	19039412	16105472	43591	19150623	19149325	16105472	43771	19254830	19253687	16105472	43961	19364684	19363541	16105472	44151	19475129	19473763	16105472	44341	19585238	19583906	16105472	44521	19688299	19687015	16105472	44711	19798563	19797554	16105472	44901	19909260	19907873	16105472	45091	20019443	20018135	14311424	45101	20020666	20019272
5	list	EBR	N3emr11epoch_basedILm100EEE	elements: 10; modify-fraction: 0.199219	244	8000	42491.742716	16138240	47680	20020666	20019272	16379904	47861	20124204	20082162	16379904	48041	20228295	20164526	16379904	48231	20336718	20280671	16379904	48411	20439814	20391174	16379904	48601	20549099	20534217	16379904	48781	20652434	20637586	16379904	48961	20756195	20746218	16379904	49151	20864729	20852560	16379904	49341	20973695	20963833	16379904	49521	21076482	21064327	16379904	49711	21185714	21175852	16379904	49891	21289574	21279597	16379904	50071	21393334	21383375	16379904	50251	21496456	21486734	16379904	50431	21599020	21589220	16379904	50611	21703364	21698342	16379904	50801	21811588	21799435	16379904	50981	21914711	21907225	16379904	51161	22018439	22008704	16379904	51341	22120231	22110458	16379904	51531	22229067	22219404	16379904	51721	22337860	22328332	16379904	51901	22440452	22425866	16379904	52081	22545849	22533543	16379904	52261	22647685	22637881	16379904	52441	22750102	22738077	16379904	52631	22858463	22848773	16379904	52811	22961182	22951336	16379904	52991	23063675	23051508	16379904	53171	23166433	23154118	16379904	53351	23270346	23260682	16379904	53531	23372530	23360370	16379904	53721	23481766	23469568	16379904	53911	23591097	23578868	16379904	54091	23693231	23681050	16379904	54271	23797151	23787294	16379904	54461	23905915	23898444	16379904	54651	24014443	23999692	16379904	54841	24123251	24108735	16379904	55021	24225867	24216126	16379904	55201	24327702	24318107	16379904	55391	24436758	24433363	16379904	55571	24539592	24527492	16379904	55761	24647889	24638052	16379904	55941	24749612	24742166	16379904	56121	24852163	24844771	16379904	56301	24954080	24942229	16379904	56481	25058240	25057147	14671872	56491	25059505	25057872
1	list	EBR	N3emr11epoch_basedILm100EEE	elements: 10; modify-fraction: 0.199219	244	8000	42314.565179	9355264	2591	10	0	9457664	2771	71729	61026	9465856	2951	176961	166626	9465856	3131	282232	272390	9465856	3321	392061	379650	9465856	3501	498099	487878	9465856	3681	603544	588753	9465856	3861	709573	699477	9465856	4041	814434	804484	9465856	4221	919464	907202	9465856	4411	1030304	1018918	9465856	4591	1134547	1122333	9465856	4781	1245828	1235836	9465856	4961	1351160	1341090	9465856	5141	1455926	1445886	9465856	5321	1561523	1551690	9465856	5501	1667672	1652944	9465856	5681	1773301	1760771	9465856	5861	1878810	1868791	9465856	6041	1983805	1971439	9465856	6231	2094011	2083797	9465856	6411	2199292	2189260	9465856	6591	2303680	2291298	9465856	6771	2409774	2397551	9465856	6951	2515399	2503066	9465856	7131	2620797	2611072	9465856	7321	2731822	2722048	9465856	7511	2841718	2829663	9465856	7691	2947836	2935603	9465856	7871	3051972	3042201	9465856	8051	3156030	3143874	9465856	8241	3266551	3256654	9465856	8421	3370989	3361263	9465856	8601	3475863	3466108	9465856	8781	3580702	3570952	9465856	8961	3685373	3675634	9465856	9141	3790462	3780735	9465856	9321	3894881	3885095	9465856	9501	3999352	3989622	9465856	9691	4110277	4098171	9465856	9881	4220063	4210364	9465856	10061	4325277	4315513	9465856	10251	4436692	4424338	9465856	10431	4540825	4528671	9465856	10611	4644897	4632557	9465856	10791	4749255	4739538	9465856	10971	4854264	4844378	9465856	11161	4964058	4951936	9465856	11351	5074534	5067022	10522624	11362	5075835	5067796
2	list	EBR	N3emr11epoch_basedILm100EEE	elements: 10; modify-fraction: 0.199219	244	8000	41358.410517	11505664	13731	5075835	5067796	11747328	13911	5185923	5139457	11747328	14091	5289528	5260306	11747328	14271	5394097	5362247	11747328	14461	5502755	5476324	11747328	14641	5605989	5586585	11747328	14821	5709956	5695269	11747328	15001	5812773	5791092	11747328	15181	5916093	5901513	11747328	15361	6020114	6010473	11747328	15541	6123660	6111381	11747328	15731	6232293	6220252	11747328	15911	6334950	6325418	11747328	16101	6445448	6444224	11747328	16281	6550427	6549203	11747328	16461	6656174	6654903	11747328	16641	6762627	6761493	11747328	16821	6868199	6867246	11747328	17001	6973742	6972821	11747328	17181	7079848	7078815	11747328	17361	7184812	7183449	11747328	17541	7290212	7289167	11747328	17721	7395304	7394272	11747328	17901	7499820	7498908	11747328	18081	7604815	7603743	11747328	18261	7710748	7709473	11747328	18451	7821949	7820806	11747328	18631	7927282	7926192	11747328	18821	8038251	8036974	11747328	19011	8149502	8148485	11747328	19191	8254067	8252994	11747328	19371	8359088	8357760	11747328	19551	8464281	8463025	11747328	19741	8575079	8573990	11747328	19921	8681212	8679878	11747328	20111	8791961	8790909	11747328	20301	8903397	8902229	11747328	20481	9008369	9007062	11747328	20661	9114279	9112838	11747328	20841	9219291	9217985	11747328	21031	9330683	9329479	11747328	21221	9442667	9441536	11747328	21401	9547728	9546504	11747328	21591	9658922	9657668	11747328	21771	9764287	9762882	11747328	21951	9870406	9869121	11747328	22131	9976402	9975079	11747328	22311	10082379	10081042	11747328	22501	10193390	10192422	12374016	22511	10194654	10193142
3	list	EBR	N3emr11epoch_basedILm100EEE	elements: 10; modify-fraction: 0.199219	244	8000	41824.777438	14184448	25071	10194654	10193142	14426112	25251	10299581	10257274	14426112	25441	10410568	10321643	14426112	25621	10514537	10443114	14426112	25801	10619369	10537959	14426112	25981	10723865	10657441	14426112	26161	10828801	10788953	14426112	26351	10940383	10907628	14426112	26541	11050899	11019867	14426112	26721	11156347	11111887	14426112	26901	11260893	11231114	14426112	27081	11364477	11342239	14426112	27261	11470073	11445072	14426112	27441	11574269	11554421	14426112	27621	11678456	11656410	14426112	27801	11782809	11773039	14426112	27991	11894941	11882354	14426112	28171	12001644	11989104	14426112	28361	12113828	12103929	14426112	28541	12217885	12207962	14426112	28721	12321990	12314444	14426112	28901	12425127	12415463	14426112	29091	12536532	12535413	14426112	29271	12642859	12641594	14426112	29451	12748700	12747662	14426112	29631	12854504	12853460	14426112	29811	12959512	12958100	14426112	30001	13070566	13069485	14426112	30181	13176460	13175240	14426112	30361	13282366	13281227	14426112	30541	13387689	13386537	14426112	30731	13499147	13497828	14426112	30911	13604623	13603528	14426112	31091	13710213	13709156	14426112	31271	13815919	13814767	14426112	31451	13922229	13920996	14426112	31631	14026805	14025552	14426112	31811	14132131	14130853	14426112	31991	14238270	14236915	14426112	32171	14344202	14343128	14426112	32351	14449392	14448402	14426112	32541	14560560	14559384	14426112	32721	14665776	14664596	14426112	32901	14771869	14770774	14426112	33081	14876307	14874962	14426112	33261	14981975	14980861	14426112	33441	15087101	15085950	14426112	33621	15192763	15191542	14426112	33801	15298833	15297455	13914112	33812	15300113	15298605
