trial	benchmark	reclaimer	reclaimer-type	params	threads	runtime	ns/op	memory_0	runtime_0	allocated_instances_0	reclaimed_instances_0	memory_1	runtime_1	allocated_instances_1	reclaimed_instances_1	memory_2	runtime_2	allocated_instances_2	reclaimed_instances_2	memory_3	runtime_3	allocated_instances_3	reclaimed_instances_3	memory_4	runtime_4	allocated_instances_4	reclaimed_instances_4	memory_5	runtime_5	allocated_instances_5	reclaimed_instances_5	memory_6	runtime_6	allocated_instances_6	reclaimed_instances_6	memory_7	runtime_7	allocated_instances_7	reclaimed_instances_7	memory_8	runtime_8	allocated_instances_8	reclaimed_instances_8	memory_9	runtime_9	allocated_instances_9	reclaimed_instances_9	memory_10	runtime_10	allocated_instances_10	reclaimed_instances_10	memory_11	runtime_11	allocated_instances_11	reclaimed_instances_11	memory_12	runtime_12	allocated_instances_12	reclaimed_instances_12	memory_13	runtime_13	allocated_instances_13	reclaimed_instances_13	memory_14	runtime_14	allocated_instances_14	reclaimed_instances_14	memory_15	runtime_15	allocated_instances_15	reclaimed_instances_15	memory_16	runtime_16	allocated_instances_16	reclaimed_instances_16	memory_17	runtime_17	allocated_instances_17	reclaimed_instances_17	memory_18	runtime_18	allocated_instances_18	reclaimed_instances_18	memory_19	runtime_19	allocated_instances_19	reclaimed_instances_19	memory_20	runtime_20	allocated_instances_20	reclaimed_instances_20	memory_21	runtime_21	allocated_instances_21	reclaimed_instances_21	memory_22	runtime_22	allocated_instances_22	reclaimed_instances_22	memory_23	runtime_23	allocated_instances_23	reclaimed_instances_23	memory_24	runtime_24	allocated_instances_24	reclaimed_instances_24	memory_25	runtime_25	allocated_instances_25	reclaimed_instances_25	memory_26	runtime_26	allocated_instances_26	reclaimed_instances_26	memory_27	runtime_27	allocated_instances_27	reclaimed_instances_27	memory_28	runtime_28	allocated_instances_28	reclaimed_instances_28	memory_29	runtime_29	allocated_instances_29	reclaimed_instances_29	memory_30	runtime_30	allocated_instances_30	reclaimed_instances_30	memory_31	runtime_31	allocated_instances_31	reclaimed_instances_31	memory_32	runtime_32	allocated_instances_32	reclaimed_instances_32	memory_33	runtime_33	allocated_instances_33	reclaimed_instances_33	memory_34	runtime_34	allocated_instances_34	reclaimed_instances_34	memory_35	runtime_35	allocated_instances_35	reclaimed_instances_35	memory_36	runtime_36	allocated_instances_36	reclaimed_instances_36	memory_37	runtime_37	allocated_instances_37	reclaimed_instances_37	memory_38	runtime_38	allocated_instances_38	reclaimed_instances_38	memory_39	runtime_39	allocated_instances_39	reclaimed_instances_39	memory_40	runtime_40	allocated_instances_40	reclaimed_instances_40	memory_41	runtime_41	allocated_instances_41	reclaimed_instances_41	memory_42	runtime_42	allocated_instances_42	reclaimed_instances_42	memory_43	runtime_43	allocated_instances_43	reclaimed_instances_43	memory_44	runtime_44	allocated_instances_44	reclaimed_instances_44	memory_45	runtime_45	allocated_instances_45	reclaimed_instances_45	memory_46	runtime_46	allocated_instances_46	reclaimed_instances_46	memory_47	runtime_47	allocated_instances_47	reclaimed_instances_47	memory_48	runtime_48	allocated_instances_48	reclaimed_instances_48	memory_49	runtime_49	allocated_instances_49	reclaimed_instances_49
1	list	EBR	N3emr11epoch_basedILm100EEE	elements: 10; modify-fraction: 0.799805	512	8000	115807.162257	37265408	73	10	0	77914112	239	668257	665406	97058816	403	986266	982980	97574912	568	1271639	1268437	97574912	733	1558522	1555160	97574912	897	1842343	1839343	97574912	1062	2129364	2126082	97574912	1226	2415951	2412694	97574912	1390	2702091	2698752	97574912	1555	2985116	2982023	97574912	1720	3269783	3266418	97574912	1884	3556533	3553614	97574912	2049	3843794	3840788	97574912	2213	4130646	4127674	97583104	2378	4417354	4414441	97648640	2542	4698423	4695206	97648640	2707	4986784	4982922	97648640	2871	5272045	5268608	97648640	3036	5559419	5556440	97648640	3200	5846227	5843001	97648640	3365	6133403	6130198	97648640	3529	6419484	6416570	97648640	3694	6708943	6705786	97656832	3858	6995288	6991973	97656832	4023	7282650	7279248	97673216	4187	7570377	7567705	97673216	4352	7859908	7856902	97771520	4516	8144483	8091046	97771520	4681	8431910	8428673	97771520	4845	8720954	8717524	97771520	5010	9009389	9006426	97771520	5174	9298448	9295327	97771520	5339	9588453	9585009	97796096	5503	9873901	9870878	97796096	5667	10162338	10159339	97796096	5832	10449992	10446991	97796096	5996	10738365	10735183	97796096	6161	11026349	11023044	97812480	6325	11316078	11312700	97845248	6490	11599700	11563967	97927168	6654	11885148	11881885	97927168	6819	12172828	12169787	97927168	6983	12460693	12457501	97927168	7147	12748994	12745963	97927168	7312	13037828	13034795	97943552	7476	13324339	13296430	98074624	7641	13608018	13604968	98074624	7806	13895682	13892507	98074624	7971	14184137	14180829	98099200	7978	14194823	14190540
2	list	EBR	N3emr11epoch_basedILm100EEE	elements: 10; modify-fraction: 0.799805	512	8000	115998.815222	99229696	8133	14194823	14190540	96411648	8298	14568503	14559006	98664448	8463	14912699	14903175	99360768	8629	15204591	15195363	99360768	8794	15495593	15483938	99368960	8959	15787128	15777102	99368960	9124	16076883	16067253	99368960	9290	16368904	16359499	99368960	9455	16658663	16640034	99409920	9620	16948397	16938993	99409920	9786	17237849	17228771	99409920	9951	17526507	17516946	99418112	10116	17814950	17805232	99418112	10281	18106894	18096731	99418112	10446	18398388	18383329	99450880	10611	18684629	18675099	99450880	10777	18974988	18965871	99450880	10942	19266134	19255767	99450880	11107	19558887	19548703	99467264	11272	19853078	19843885	99483648	11437	20143585	20133749	99581952	11602	20427782	20418593	99581952	11767	20718938	20709159	99590144	11933	21011493	21001238	99606528	12098	21300372	21290960	99614720	12263	21590259	21580586	99622912	12428	21880770	21871024	99631104	12593	22166495	22156419	99647488	12758	22458109	22445677	99663872	12924	22746298	22736846	99663872	13089	23037648	23028627	99680256	13254	23326681	23316479	99688448	13419	23617479	23608403	99819520	13584	23901193	23890856	99819520	13750	24189148	24179491	99819520	13915	24480846	24471290	99827712	14080	24769698	24759689	99827712	14246	25058902	25049721	99827712	14411	25348171	25339304	99885056	14576	25642421	25631986	99885056	14741	25932169	25922231	99885056	14907	26222883	26213097	99885056	15072	26514004	26502832	99893248	15237	26806390	26796709	99909632	15402	27098989	27090362	99950592	15568	27384067	27375072	99950592	15733	27676229	27666288	99950592	15898	27965183	27955315	99950592	16063	28253792	28243788	99893248	16072	28265735	28253958
3	list	EBR	N3emr11epoch_basedILm100EEE	elements: 10; modify-fraction: 0.799805	512	8000	142116.019764	100040704	16203	28265735	28253958	97050624	16369	28551685	28534518	99213312	16534	28820616	28803039	99926016	16700	29059400	29041241	99926016	16866	29301456	29283955	99926016	17032	29538795	29521645	99934208	17198	29776120	29758607	99934208	17364	30014256	29996036	99983360	17530	30267291	30250146	99991552	17696	30504331	30487278	99991552	17862	30743065	30724865	99991552	18028	30984465	30966883	100016128	18194	31229025	31210698	100016128	18360	31468842	31450713	104235008	18525	31720365	31702851	104235008	18691	31958615	31940848	104243200	18858	32199456	32181373	104251392	19023	32434299	32417117	104267776	19189	32675534	32657937	104275968	19355	32910672	32892905	104374272	19521	33167724	33149048	104382464	19687	33405437	33387885	104390656	19853	33648690	33631385	104423424	20019	33887839	33870127	104423424	20184	34126983	34109676	104439808	20350	34364635	34346939	104448000	20515	34601427	34584139	104456192	20681	34836142	34818918	104456192	20847	35078495	35059497	104488960	21013	35322378	35304602	104488960	21179	35565292	35547201	104488960	21344	35802605	35784953	104513536	21510	36052212	36034689	104513536	21676	36290960	36273655	104521728	21841	36527439	36509432	104521728	22007	36768267	36750646	104529920	22173	37007553	36989913	104538112	22339	37244158	37227117	104587264	22504	37496295	37438080	104734720	22670	37740602	37723177	104734720	22835	37982257	37963936	104742912	23001	38219020	38201938	104742912	23166	38455450	38438779	104742912	23332	38690323	38673267	104751104	23498	38932822	38914998	104751104	23663	39172616	39155570	104759296	23829	39412723	39395327	104767488	23995	39652055	39633898	104775680	24161	39896829	39879299	104587264	24172	39909671	39889773
4	list	EBR	N3emr11epoch_basedILm100EEE	elements: 10; modify-fraction: 0.799805	512	8000	162995.248478	104808448	24273	39909671	39889773	102113280	24439	40187776	40161814	104308736	24606	40433890	40407187	104980480	24773	40641128	40614909	104980480	24939	40847553	40821567	104980480	25106	41058189	41031635	104988672	25273	41259045	41233494	104996864	25439	41463251	41436837	105005056	25606	41685888	41660193	105005056	25773	41884980	41859135	105021440	25939	42092253	42066231	105029632	26105	42293790	42267560	105062400	26272	42492783	42467143	105062400	26439	42692087	42665830	105177088	26605	42936356	42910093	105177088	26772	43141972	43115846	105177088	26939	43350803	43325432	105185280	27105	43554864	43529288	105185280	27272	43757871	43732426	105185280	27438	43954234	43928382	105185280	27605	44169909	44144399	105185280	27772	44371991	44346212	105185280	27938	44577470	44551372	105201664	28105	44780987	44755512	105201664	28272	44986288	44960924	105226240	28439	45187947	45162720	105340928	28606	45431765	45405567	105349120	28773	45641021	45615405	105349120	28939	45853212	45827474	105349120	29105	46062630	46036450	105349120	29271	46265729	46239680	105349120	29437	46467408	46441551	105349120	29604	46686042	46660515	105349120	29771	46888518	46860837	105373696	29937	47093849	47068072	105390080	30104	47293236	47268197	105390080	30271	47500158	47474020	105390080	30437	47704990	47678672	105734144	30604	47965812	47939877	105734144	30771	48173336	48146639	105734144	30937	48383184	48357707	105734144	31103	48586839	48560554	105734144	31270	48793038	48766924	105734144	31436	48994948	48969715	105734144	31603	49216771	49190774	105734144	31769	49419990	49393572	105734144	31935	49625564	49599052	105742336	32102	49830088	49803602	105742336	32268	50040116	50014250	105463808	32281	50052694	50024843
5	list	EBR	N3emr11epoch_basedILm100EEE	elements: 10; modify-fraction: 0.799805	512	8000	184597.373157	91922432	32433	50052694	50024843	102932480	32600	50321795	50285248	105218048	32767	50548013	50512201	105816064	32935	50739617	50705136	105832448	33102	50915662	50882135	105832448	33269	51095591	51061384	105832448	33437	51276347	51242684	105832448	33605	51469975	51435731	105840640	33773	51641716	51608130	105848832	33940	51823308	51789932	105857024	34108	51999599	51965440	105865216	34275	52178559	52144912	105873408	34443	52359272	52325374	106012672	34610	52587152	52552634	106012672	34778	52767538	52733724	106012672	34945	52952344	52918612	106012672	35113	53128273	53092793	106012672	35280	53313411	53278664	106029056	35447	53490282	53456801	106037248	35614	53703931	53668921	106037248	35782	53887649	53853699	106045440	35949	54068646	54034824	106045440	36117	54243632	54209727	106045440	36284	54427668	54392950	106045440	36451	54606388	54568401	106102784	36618	54821786	54788266	106102784	36786	54994992	54960766	106102784	36954	55176373	55142818	106119168	37120	55353408	55319061	106127360	37288	55523628	55490396	106143744	37455	55711253	55670705	106201088	37622	55939269	55904863	106217472	37789	56116048	56082172	106217472	37956	56298047	56264226	106217472	38123	56479755	56446114	106225664	38291	56658787	56625166	106233856	38458	56845279	56804290	106242048	38625	57041733	57007279	106258432	38792	57221731	57187404	106258432	38960	57411324	57377606	106266624	39127	57584296	57551339	106266624	39294	57757962	57724095	106283008	39461	57944155	57900295	106307584	39628	58140960	58105636	106307584	39796	58317518	58283578	106307584	39963	58496989	58463505	106307584	40130	58673383	58638553	106307584	40297	58853605	58819330	106307584	40465	59043582	58997317	106045440	40479	59058886	59008333
1	list	EBR	N3emr11epoch_basedILm100EEE	elements: 10; modify-fraction: 0.799805	512	8000	116253.762838	37265408	74	10	0	77504512	238	439538	436607	96935936	402	759668	756294	97517568	567	1049199	1046245	97517568	731	1339382	1324478	97533952	896	1626280	1623142	97533952	1060	1915597	1912257	97533952	1225	2201759	2198551	97533952	1390	2489980	2486921	97533952	1554	2779200	2775886	97533952	1719	3070126	3064309	97550336	1883	3358176	3355072	97550336	2048	3644717	3641744	97550336	2213	3933784	3930602	97550336	2377	4221811	4218624	97550336	2542	4512077	4508708	97550336	2706	4801902	4798851	97697792	2871	5086236	5083050	97697792	3035	5375649	5372389	97697792	3200	5661733	5658395	97697792	3364	5950166	5947122	97697792	3529	6237533	6234034	97697792	3694	6527423	6524137	97722368	3858	6814121	6810931	97722368	4023	7103482	7100146	97730560	4187	7392499	7387897	97730560	4352	7680992	7677662	97738752	4516	7969296	7966272	97738752	4681	8261637	8258282	97820672	4845	8546627	8542992	97820672	5010	8837006	8833568	97820672	5175	9126847	9123720	97820672	5339	9415046	9411391	97820672	5504	9704118	9701141	97820672	5668	9994371	9991162	98000896	5833	10274710	10263776	98000896	5997	10559841	10556727	98000896	6162	10849261	10845716	98000896	6326	11136162	11132999	98000896	6491	11424541	11419044	98000896	6655	11712788	11709927	98017280	6820	11997580	11994516	98017280	6984	12287539	12284488	98017280	7149	12575047	12571773	98025472	7313	12863152	12859804	98025472	7478	13151848	13148551	98033664	7642	13439274	13436346	98082816	7807	13723275	13711885	98082816	7972	14009827	14006681	98058240	7979	14020407	14016053
2	list	EBR	N3emr11epoch_basedILm100EEE	elements: 10; modify-fraction: 0.799805	512	8000	117574.684343	99164160	8124	14020407	14016053	96534528	8288	14407053	14397328	98820096	8453	14752017	14742633	99393536	8619	15045853	15036074	99401728	8784	15335316	15325887	99401728	8949	15620287	15610632	99401728	9115	15912638	15903528	99401728	9280	16200668	16191331	99401728	9445	16492221	16482491	99418112	9610	16783466	16773188	99467264	9776	17068969	17013926	99622912	9942	17349898	17280730	99901440	10107	17628409	17604794	99999744	10273	17905635	17866901	104415232	10438	18183783	18143412	104644608	10603	18462826	18452691	104644608	10769	18747691	18739010	104644608	10934	19038133	19029413	104644608	11099	19327460	19318558	104644608	11264	19615633	19606361	104644608	11429	19907549	19897987	104644608	11594	20194764	20184774	105127936	11759	20472878	20362813	105373696	11925	20750017	20657970	105791488	12090	21031107	20992969	105807872	12255	21311062	21300995	105807872	12421	21597917	21588583	105807872	12586	21882920	21873536	105807872	12751	22166518	22157414	105807872	12916	22452742	22443309	105807872	13081	22738086	22729147	105807872	13246	23021629	22968662	105840640	13411	23298150	23288258	105840640	13577	23587534	23577527	105840640	13742	23872539	23848008	105848832	13908	24154871	24145077	105848832	14073	24443818	24434957	105848832	14238	24734301	24724110	105848832	14404	25023606	25009147	105848832	14569	25301438	25242658	105857024	14734	25583457	25563235	105857024	14899	25869529	25860587	105857024	15065	26160624	26151602	105857024	15230	26452042	26442057	105857024	15395	26740918	26731120	105857024	15560	27030495	27021872	105889792	15726	27313807	27255009	106627072	15891	27592762	27559429	106627072	16056	27877092	27868044	106627072	16065	27889515	27877465
3	list	EBR	N3emr11epoch_basedILm100EEE	elements: 10; modify-fraction: 0.799805	512	8000	137781.676256	106627072	16233	27889515	27877465	103727104	16399	28186159	28168135	105947136	16565	28454713	28437049	106553344	16731	28695499	28672192	106553344	16897	28943757	28922803	106725376	17062	29224588	29101412	106905600	17229	29480217	29462206	106905600	17395	29717885	29699678	106905600	17561	29955014	29937477	106905600	17727	30193525	30169814	106905600	17893	30450464	30432140	106905600	18059	30688738	30671056	106905600	18225	30942163	30877667	106946560	18392	31209937	31191839	106946560	18558	31445906	31425396	106946560	18724	31684302	31663206	106946560	18890	31925150	31907497	106946560	19056	32163993	32144410	106946560	19222	32401413	32383561	106946560	19387	32652772	32612088	106954752	19554	32924028	32870269	106954752	19720	33177590	33159159	106954752	19886	33434737	33416286	106954752	20052	33672836	33654592	106954752	20218	33909839	33892575	106954752	20383	34150656	34132885	106954752	20550	34388549	34371166	106954752	20715	34652331	34633099	106954752	20881	34911548	34851948	107044864	21047	35185363	35159457	107044864	21214	35426151	35408439	107044864	21380	35668410	35650207	107044864	21546	35908315	35891073	107044864	21712	36151431	36134158	107044864	21878	36407516	36389458	107044864	22044	36648542	36630751	107044864	22210	36891992	36874065	107044864	22376	37133916	37115856	107044864	22541	37365224	37347559	107044864	22707	37616537	37598310	107044864	22873	37864905	37847265	107044864	23039	38102943	38085994	107044864	23205	38346579	38325848	107044864	23371	38587425	38568167	107044864	23537	38822555	38804990	107044864	23703	39067256	39049339	107044864	23869	39328289	39310154	107044864	24035	39569663	39552098	107044864	24201	39815367	39776303	106782720	24212	39828635	39787974
4	list	EBR	N3emr11epoch_basedILm100EEE	elements: 10; modify-fraction: 0.799805	512	8000	146439.635494	107044864	24324	39828635	39787974	104349696	24490	40111257	40063176	106577920	24656	40360264	40312664	107159552	24824	40605689	40559663	107159552	24990	40808647	40762637	107159552	25157	41013171	40966378	107159552	25324	41253404	41206341	107159552	25491	41464810	41418801	107159552	25657	41670068	41622687	107159552	25824	41899467	41851983	107159552	25990	42100401	42053886	107159552	26157	42308481	42261632	107167744	26324	42545296	42498391	107167744	26491	42748937	42702445	107167744	26657	42961709	42915878	107184128	26823	43212554	43100816	107290624	26991	43460057	43413194	107290624	27158	43668811	43622559	107290624	27324	43887400	43840455	107290624	27491	44099248	44052322	107290624	27658	44320449	44262542	107290624	27825	44544283	44496885	107290624	27991	44755046	44708069	107290624	28157	44963460	44916926	107290624	28324	45174842	45128466	107290624	28491	45398915	45333203	107290624	28657	45637487	45554591	107364352	28824	45912600	45858630	107364352	28991	46180842	46050327	107364352	29158	46410375	46362903	107364352	29325	46647339	46600752	107364352	29491	46884781	46827967	107364352	29658	47152028	47033469	107364352	29825	47412629	47337493	107372544	29992	47677287	47629831	107372544	30159	47889795	47842168	107372544	30326	48099810	48052911	107372544	30493	48350832	48288648	107372544	30660	48616194	48499518	107372544	30827	48878831	48795279	107372544	30994	49141684	49094470	107372544	31161	49382794	49333318	107372544	31328	49659950	49507478	107626496	31495	49926308	49862865	107626496	31662	50197403	50060995	107626496	31829	50439014	50392702	107626496	31996	50649886	50602732	107626496	32163	50855073	50809023	107626496	32330	51061529	51013690	107470848	32343	51075658	51026013
5	list	EBR	N3emr11epoch_basedILm100EEE	elements: 10; modify-fraction: 0.799805	512	8000	179942.186574	93782016	32554	51075658	51026013	104964096	32720	51342469	51285312	107102208	32888	51565857	51507858	107757568	33056	51757474	51701991	107757568	33223	51935314	51879597	107757568	33391	52123333	52060543	107757568	33558	52305437	52250945	107757568	33725	52495560	52436278	107757568	33893	52689067	52632892	107757568	34061	52865938	52810685	107757568	34228	53047376	52991236	107757568	34395	53232706	53177266	107757568	34563	53412046	53356315	107757568	34730	53602553	53540439	107757568	34897	53821969	53765930	107757568	35065	54002389	53946101	107757568	35232	54186723	54131411	107757568	35400	54370839	54315212	107757568	35568	54545844	54490349	107757568	35735	54746003	54681057	107790336	35904	55014749	54938368	107790336	36072	55207574	55151722	107790336	36240	55393456	55337677	107790336	36407	55583894	55527853	107790336	36575	55763442	55708959	107790336	36743	55964078	55894479	107790336	36910	56149917	56094922	107790336	37077	56325255	56269847	107790336	37244	56507694	56452522	107790336	37412	56693130	56637657	107790336	37579	56878450	56823064	107790336	37746	57078454	57007627	107790336	37913	57257973	57201951	107790336	38081	57439755	57384240	107790336	38248	57623886	57568828	107790336	38415	57814937	57759101	107790336	38582	57994737	57938779	107790336	38749	58187362	58130144	107790336	38917	58371620	58314972	107790336	39084	58548405	58493388	107790336	39251	58726148	58670455	107790336	39419	58912154	58857318	107790336	39586	59090618	59034549	107790336	39753	59295297	59222309	107806720	39920	59546310	59488923	107806720	40087	59731171	59675299	107806720	40255	59919475	59863127	107806720	40423	60132804	60075889	107806720	40621	60312647	60257236	107528192	40637	60327289	60270721
1	list	EBR	N3emr11epoch_basedILm100EEE	elements: 10; modify-fraction: 0.799805	512	8000	115542.180729	37265408	82	10	0	77889536	246	444906	442052	97116160	410	763933	760779	97509376	575	1054609	1051221	97509376	740	1346433	1343279	97525760	904	1634338	1617041	97525760	1068	1921243	1917862	97525760	1233	2212352	2209242	97525760	1398	2501447	2498247	97525760	1562	2790947	2787691	97542144	1727	3082057	3078856	97542144	1891	3370808	3367507	97542144	2056	3659398	3656560	97550336	2220	3948153	3945010	97550336	2385	4237699	4234661	97558528	2549	4526942	4523911	97566720	2713	4818149	4814675	97591296	2878	5106285	5077129	97656832	3043	5395024	5391894	97656832	3207	5685385	5682328	97656832	3372	5974879	5971562	97656832	3536	6263266	6260175	97673216	3701	6552288	6548996	97681408	3865	6841650	6822093	97681408	4030	7129752	7126559	97681408	4194	7419326	7416091	97681408	4359	7708010	7704936	97681408	4523	7994335	7991053	97689600	4687	8286641	8283508	97697792	4852	8577730	8566266	97771520	5016	8864518	8861395	97771520	5181	9154628	9151443	97771520	5345	9442883	9439850	97771520	5510	9733096	9728464	97771520	5674	10024696	10021538	97771520	5839	10312838	10309481	97779712	6003	10602391	10599462	97779712	6168	10891427	10888300	97787904	6332	11181329	11178180	97796096	6497	11472545	11469466	97796096	6661	11763827	11760716	97796096	6826	12056040	12053113	98058240	6990	12348624	12345257	98058240	7155	12637301	12634262	98058240	7319	12926285	12922883	98058240	7484	13213474	13210246	98058240	7648	13502308	13499069	98066432	7813	13793612	13788808	98107392	7977	14076693	14073019	98172928	7985	14086988	14082011
2	list	EBR	N3emr11epoch_basedILm100EEE	elements: 10; modify-fraction: 0.799805	512	8000	116328.910922	99164160	8132	14086988	14082011	96591872	8297	14478707	14468783	98795520	8462	14824478	14814563	99459072	8627	15116269	15106887	99459072	8792	15406910	15397420	99459072	8958	15692738	15682350	99459072	9123	15980659	15970620	99459072	9288	16272621	16263258	99459072	9453	16561920	16552283	99467264	9618	16851255	16841434	99467264	9783	17142456	17131410	99475456	9948	17433032	17423194	99483648	10113	17721645	17711745	99483648	10279	18013222	18002476	99500032	10444	18302686	18292458	99500032	10609	18588566	18577814	99508224	10775	18881284	18870920	99631104	10940	19164204	19154404	99631104	11105	19453225	19443224	99639296	11270	19740655	19730551	99647488	11435	20029786	20020006	99647488	11601	20318384	20308728	99647488	11766	20611432	20601435	99663872	11931	20898427	20887928	99663872	12096	21189923	21180094	99672064	12262	21478613	21468074	99672064	12427	21765971	21755644	99680256	12592	22055649	22042297	99680256	12757	22343967	22333967	99803136	12923	22627792	22564526	99852288	13088	22916556	22906433	99852288	13254	23207610	23197635	99852288	13419	23499156	23489664	99852288	13584	23788526	23778595	99852288	13749	24078649	24067677	99901440	13914	24361378	24351637	99901440	14079	24650681	24641006	99901440	14244	24940407	24930067	99901440	14410	25226763	25217033	99901440	14575	25512244	25501471	99926016	14740	25800582	25790247	99950592	14905	26084729	26074944	99950592	15070	26374722	26365292	99958784	15235	26662480	26653081	99958784	15400	26951871	26941926	99966976	15565	27242592	27232285	99975168	15730	27534392	27524900	99983360	15895	27819192	27773504	104628224	16060	28097416	28087714	104161280	16087	28109227	28097260
3	list	EBR	N3emr11epoch_basedILm100EEE	elements: 10; modify-fraction: 0.799805	512	8000	141050.060574	104628224	16232	28109227	28097260	101752832	16397	28402848	28385171	103948288	16563	28675629	28655482	104579072	16729	28920210	28902247	104579072	16895	29167723	29149947	104579072	17061	29411126	29393443	104579072	17227	29653271	29635437	104579072	17393	29892460	29873888	104579072	17559	30136312	30118791	104579072	17725	30377115	30358968	104595456	17891	30628933	30579345	104660992	18057	30877979	30859594	104660992	18223	31117756	31099588	104660992	18389	31359244	31341462	104669184	18555	31598846	31581204	104677376	18721	31839270	31821206	104685568	18887	32085970	32067820	104701952	19053	32324590	32306685	104701952	19219	32564664	32546999	104710144	19385	32801309	32783421	104710144	19551	33072414	33054103	104718336	19757	33338543	33320345	104726528	19923	33589945	33571629	104726528	20088	33831095	33813439	104726528	20254	34073193	34055133	104734720	20421	34309907	34290462	104742912	20587	34553072	34531625	104759296	20753	34798325	34780634	104759296	20919	35049237	35030600	104759296	21085	35289636	35272169	104759296	21251	35530492	35512634	104759296	21417	35770696	35753026	104767488	21583	36009470	35990515	104767488	21749	36246190	36228107	104833024	21915	36498396	36436140	104873984	22081	36736941	36719592	104873984	22247	36978796	36961199	104890368	22413	37212660	37195216	104890368	22579	37446297	37428200	104890368	22744	37685251	37668064	104898560	22910	37932128	37913973	104898560	23077	38172846	38154544	104906752	23243	38409986	38392061	104931328	23408	38648953	38631195	104931328	23574	38891907	38874107	104947712	23740	39135746	39117486	104947712	23907	39376462	39359163	104972288	24072	39614188	39596115	104988672	24238	39853162	39835288	104742912	24249	39865849	39845626
4	list	EBR	N3emr11epoch_basedILm100EEE	elements: 10; modify-fraction: 0.799805	512	8000	160958.051486	104988672	24382	39865849	39845626	102268928	24548	40147053	40118628	104546304	24714	40394789	40367075	105209856	24881	40623148	40572315	105365504	25048	40885337	40859506	105365504	25215	41094792	41067671	105365504	25382	41296606	41271107	105365504	25548	41503761	41477082	105373696	25714	41714430	41688353	105381888	25881	41938792	41888952	105381888	26048	42146861	42120690	105381888	26215	42348144	42322091	105381888	26381	42555201	42529084	105381888	26547	42765594	42739637	105381888	26713	42971511	42945445	105381888	26880	43196063	43147122	105635840	27046	43433675	43407719	105635840	27214	43637109	43610985	105635840	27380	43836403	43809559	105635840	27547	44045240	44018608	105635840	27714	44257626	44231400	105644032	27880	44484496	44434302	105644032	28047	44694497	44669343	105644032	28213	44900828	44874634	105644032	28380	45105097	45078161	105644032	28547	45312733	45283609	105644032	28714	45524091	45497931	105644032	28880	45727940	45701874	105644032	29047	45932074	45906282	105644032	29214	46133131	46106576	105652224	29381	46330425	46304722	105660416	29548	46537611	46508364	105676800	29714	46746611	46720645	105701376	29881	46963224	46914716	105701376	30047	47174427	47147264	105701376	30213	47379248	47354043	105701376	30380	47581252	47554876	105709568	30546	47787294	47761921	105709568	30713	47993347	47967120	105709568	30880	48210248	48161778	105938944	31047	48451052	48424328	105938944	31214	48650211	48624460	105938944	31380	48853558	48826717	105938944	31547	49059757	49033677	105938944	31714	49269752	49242865	105938944	31881	49488481	49439461	105938944	32047	49698763	49673167	105938944	32214	49898432	49872259	105938944	32381	50101663	50075736	105742336	32393	50115968	50086580
5	list	EBR	N3emr11epoch_basedILm100EEE	elements: 10; modify-fraction: 0.799805	512	8000	181906.941130	92045312	32532	50115968	50086580	103153664	32699	50379003	50339916	105398272	32867	50603506	50565428	106037248	33035	50794012	50759158	106037248	33203	50970286	50936291	106061824	33370	51150117	51114501	106070016	33538	51338203	51303143	106070016	33705	51524437	51489374	106070016	33872	51725988	51672312	106070016	34039	51913820	51878025	106078208	34207	52093205	52058129	106102784	34374	52272873	52237132	106127360	34542	52454492	52418848	106143744	34709	52640749	52603031	106160128	34876	52844927	52788844	106340352	35044	53072859	53036735	106340352	35211	53249637	53214132	106348544	35378	53423609	53388913	106356736	35546	53604800	53568680	106356736	35713	53787189	53748843	106356736	35880	53980450	53926668	106356736	36048	54166213	54131411	106356736	36215	54345219	54309747	106356736	36382	54522036	54486783	106356736	36549	54700511	54666025	106356736	36716	54884222	54846542	106381312	36883	55095073	55034854	106520576	37050	55314502	55278760	106520576	37218	55496937	55460478	106520576	37386	55675630	55639981	106520576	37553	55856613	55821305	106520576	37719	56042279	56005250	106520576	37887	56245862	56185088	106586112	38054	56460242	56425026	106586112	38221	56640690	56605324	106586112	38388	56818169	56782670	106586112	38555	57003949	56968377	106586112	38723	57190754	57152571	106586112	38890	57393023	57331088	106594304	39057	57585453	57550320	106594304	39224	57756597	57721746	106594304	39392	57935223	57899835	106594304	39559	58106331	58070166	106594304	39726	58293458	58254217	106602496	39894	58491252	58431207	106602496	40061	58672032	58636627	106602496	40229	58852280	58816553	106602496	40396	59033244	58998020	106602496	40563	59213163	59177718	106250240	40578	59227161	59189050
